Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_001
Test Start Time,15:40:11
Test Start Date,05/04/2018
Test Length [D:H:M],0:1:20
Test Interval [M:S],0:1
PM1 Average [mg/m3],0.015
PM1 Minimum [mg/m3],0.008
PM1 Maximum [mg/m3],0.131
PM1 TWA [mg/m3],0.002
PM2.5 Average [mg/m3],0.015
PM2.5 Minimum [mg/m3],0.008
PM2.5 Maximum [mg/m3],0.131
PM2.5 TWA [mg/m3],0.002
PM4 Average [mg/m3],0.015
PM4 Minimum [mg/m3],0.008
PM4 Maximum [mg/m3],0.131
PM4 TWA [mg/m3],0.002
PM10 Average [mg/m3],0.015
PM10 Minimum [mg/m3],0.008
PM10 Maximum [mg/m3],0.131
PM10 TWA [mg/m3],0.002
TOTAL Average [mg/m3],0.015
TOTAL Minimum [mg/m3],0.008
TOTAL Maximum [mg/m3],0.131
TOTAL TWA [mg/m3],0.002
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4849

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
1214,0.016,0.016,0.016,0.016,0.016,,
1215,0.015,0.015,0.015,0.015,0.015,,
1216,0.016,0.017,0.017,0.017,0.017,,
1217,0.015,0.016,0.016,0.016,0.016,,
1218,0.014,0.015,0.015,0.015,0.015,,
1219,0.015,0.015,0.015,0.015,0.015,,
1220,0.016,0.016,0.016,0.016,0.016,,
1221,0.015,0.015,0.015,0.015,0.015,,
1222,0.014,0.014,0.014,0.014,0.014,,
1223,0.015,0.015,0.015,0.015,0.015,,
1224,0.014,0.014,0.014,0.014,0.014,,
1225,0.013,0.013,0.013,0.013,0.013,,
1226,0.014,0.014,0.014,0.014,0.014,,
1227,0.015,0.015,0.015,0.015,0.015,,
1228,0.015,0.015,0.015,0.015,0.015,,
1229,0.016,0.016,0.016,0.016,0.016,,
1230,0.017,0.017,0.017,0.017,0.017,,
1231,0.015,0.015,0.015,0.015,0.015,,
1232,0.014,0.015,0.015,0.015,0.015,,
1233,0.014,0.014,0.014,0.015,0.015,,
1234,0.015,0.015,0.016,0.016,0.016,,
1235,0.016,0.016,0.016,0.016,0.016,,
1236,0.015,0.015,0.015,0.015,0.015,,
1237,0.016,0.016,0.016,0.016,0.016,,
1238,0.016,0.017,0.017,0.017,0.017,,
1239,0.016,0.017,0.017,0.017,0.017,,
1240,0.018,0.018,0.018,0.018,0.018,,
1241,0.017,0.017,0.017,0.017,0.017,,
1242,0.016,0.016,0.016,0.016,0.016,,
1243,0.016,0.016,0.017,0.017,0.017,,
1244,0.016,0.016,0.016,0.016,0.016,,
1245,0.016,0.016,0.016,0.016,0.016,,
1246,0.015,0.015,0.016,0.016,0.016,,
1247,0.015,0.015,0.015,0.015,0.015,,
1248,0.015,0.015,0.015,0.015,0.015,,
1249,0.014,0.014,0.014,0.014,0.014,,
1250,0.014,0.015,0.015,0.015,0.015,,
1251,0.016,0.016,0.016,0.016,0.016,,
1252,0.016,0.016,0.016,0.016,0.016,,
1253,0.016,0.016,0.016,0.016,0.016,,
1254,0.017,0.017,0.017,0.017,0.017,,
1255,0.017,0.017,0.017,0.017,0.017,,
1256,0.016,0.016,0.016,0.016,0.016,,
1257,0.016,0.016,0.016,0.016,0.016,,
1258,0.016,0.016,0.016,0.016,0.016,,
1259,0.016,0.016,0.016,0.016,0.016,,
1260,0.016,0.016,0.016,0.016,0.016,,
1261,0.016,0.016,0.017,0.017,0.017,,
1262,0.020,0.020,0.020,0.020,0.020,,
1263,0.017,0.017,0.017,0.017,0.017,,
1264,0.014,0.015,0.015,0.015,0.015,,
1265,0.018,0.018,0.018,0.018,0.018,,
1266,0.022,0.022,0.022,0.022,0.022,,
1267,0.022,0.022,0.022,0.022,0.022,,
1268,0.019,0.019,0.019,0.019,0.019,,
1269,0.019,0.019,0.019,0.019,0.019,,
1270,0.019,0.019,0.019,0.019,0.019,,
1271,0.018,0.018,0.018,0.018,0.018,,
1272,0.016,0.017,0.017,0.017,0.017,,
1273,0.015,0.015,0.015,0.015,0.015,,
1274,0.017,0.017,0.017,0.017,0.017,,
1275,0.016,0.016,0.016,0.016,0.016,,
1276,0.015,0.015,0.015,0.015,0.015,,
1277,0.015,0.015,0.016,0.016,0.016,,
1278,0.020,0.020,0.020,0.020,0.020,,
1279,0.026,0.027,0.027,0.027,0.027,,
1280,0.018,0.019,0.019,0.020,0.020,,
1281,0.017,0.018,0.018,0.018,0.018,,
1282,0.017,0.018,0.018,0.018,0.018,,
1283,0.017,0.017,0.017,0.017,0.017,,
1284,0.018,0.019,0.019,0.019,0.019,,
1285,0.015,0.015,0.015,0.015,0.015,,
1286,0.014,0.014,0.014,0.014,0.014,,
1287,0.017,0.017,0.017,0.017,0.017,,
1288,0.017,0.018,0.018,0.018,0.018,,
1289,0.016,0.016,0.016,0.016,0.016,,
1290,0.016,0.016,0.016,0.016,0.016,,
1291,0.016,0.016,0.016,0.016,0.016,,
1292,0.016,0.016,0.016,0.016,0.016,,
1293,0.017,0.017,0.017,0.017,0.017,,
1294,0.019,0.019,0.019,0.019,0.019,,
1295,0.016,0.016,0.016,0.016,0.016,,
1296,0.016,0.016,0.016,0.016,0.016,,
1297,0.017,0.017,0.017,0.017,0.017,,
1298,0.017,0.018,0.018,0.018,0.018,,
1299,0.019,0.019,0.020,0.020,0.020,,
1300,0.016,0.016,0.016,0.016,0.016,,
1301,0.015,0.016,0.016,0.016,0.016,,
1302,0.016,0.016,0.016,0.016,0.016,,
1303,0.016,0.017,0.017,0.017,0.017,,
1304,0.019,0.019,0.019,0.019,0.019,,
1305,0.018,0.018,0.018,0.018,0.018,,
1306,0.015,0.016,0.016,0.016,0.016,,
1307,0.015,0.015,0.015,0.015,0.015,,
1308,0.014,0.014,0.014,0.014,0.014,,
1309,0.015,0.015,0.015,0.015,0.015,,
1310,0.013,0.013,0.013,0.013,0.013,,
1311,0.015,0.016,0.016,0.016,0.016,,
1312,0.016,0.016,0.016,0.016,0.016,,
1313,0.016,0.016,0.016,0.016,0.016,,
1314,0.019,0.019,0.019,0.019,0.019,,
1315,0.017,0.017,0.017,0.017,0.017,,
1316,0.017,0.017,0.017,0.017,0.017,,
1317,0.015,0.015,0.015,0.015,0.015,,
1318,0.015,0.015,0.015,0.015,0.015,,
1319,0.016,0.016,0.016,0.016,0.016,,
1320,0.015,0.015,0.015,0.015,0.015,,
1321,0.016,0.016,0.016,0.016,0.016,,
1322,0.019,0.019,0.019,0.019,0.019,,
1323,0.015,0.015,0.015,0.015,0.015,,
1324,0.015,0.015,0.015,0.015,0.015,,
1325,0.014,0.014,0.014,0.014,0.014,,
1326,0.016,0.016,0.016,0.016,0.016,,
1327,0.015,0.015,0.015,0.015,0.015,,
1328,0.016,0.016,0.016,0.016,0.016,,
1329,0.016,0.016,0.016,0.016,0.016,,
1330,0.015,0.015,0.015,0.015,0.015,,
1331,0.021,0.021,0.021,0.021,0.021,,
1332,0.023,0.023,0.023,0.023,0.023,,
1333,0.015,0.015,0.015,0.015,0.015,,
1334,0.015,0.015,0.015,0.015,0.015,,
1335,0.017,0.017,0.017,0.017,0.017,,
1336,0.017,0.017,0.017,0.017,0.017,,
1337,0.018,0.018,0.018,0.018,0.018,,
1338,0.014,0.014,0.014,0.014,0.014,,
1339,0.014,0.014,0.014,0.014,0.014,,
1340,0.015,0.015,0.015,0.015,0.015,,
1341,0.013,0.014,0.014,0.014,0.014,,
1342,0.014,0.014,0.014,0.014,0.014,,
1343,0.015,0.015,0.015,0.015,0.015,,
1344,0.014,0.014,0.014,0.014,0.014,,
1345,0.014,0.014,0.014,0.014,0.014,,
1346,0.015,0.015,0.015,0.015,0.015,,
1347,0.014,0.014,0.014,0.014,0.014,,
1348,0.013,0.013,0.013,0.013,0.013,,
1349,0.014,0.014,0.014,0.014,0.014,,
1350,0.014,0.015,0.015,0.015,0.015,,
1351,0.015,0.015,0.015,0.015,0.015,,
1352,0.015,0.015,0.015,0.015,0.015,,
1353,0.015,0.015,0.015,0.015,0.015,,
1354,0.016,0.016,0.016,0.016,0.016,,
1355,0.014,0.014,0.014,0.014,0.014,,
1356,0.014,0.015,0.015,0.015,0.015,,
1357,0.014,0.015,0.015,0.015,0.015,,
1358,0.015,0.015,0.015,0.015,0.015,,
1359,0.015,0.015,0.015,0.015,0.015,,
1360,0.016,0.017,0.017,0.017,0.017,,
1361,0.015,0.015,0.015,0.016,0.016,,
1362,0.013,0.013,0.013,0.014,0.014,,
1363,0.014,0.014,0.014,0.014,0.014,,
1364,0.015,0.015,0.015,0.015,0.015,,
1365,0.015,0.015,0.015,0.015,0.015,,
1366,0.015,0.015,0.015,0.015,0.015,,
1367,0.016,0.016,0.016,0.016,0.016,,
1368,0.015,0.015,0.015,0.015,0.015,,
1369,0.017,0.017,0.017,0.017,0.017,,
1370,0.015,0.015,0.015,0.015,0.015,,
1371,0.014,0.014,0.014,0.014,0.014,,
1372,0.014,0.014,0.014,0.014,0.014,,
1373,0.012,0.013,0.013,0.013,0.013,,
1374,0.013,0.013,0.013,0.013,0.013,,
1375,0.014,0.014,0.014,0.014,0.014,,
1376,0.014,0.014,0.014,0.014,0.014,,
1377,0.013,0.013,0.013,0.013,0.013,,
1378,0.013,0.013,0.013,0.013,0.013,,
1379,0.013,0.013,0.013,0.013,0.013,,
1380,0.014,0.014,0.014,0.014,0.014,,
1381,0.013,0.013,0.013,0.013,0.013,,
1382,0.012,0.012,0.012,0.012,0.012,,
1383,0.013,0.013,0.013,0.013,0.013,,
1384,0.013,0.013,0.013,0.013,0.013,,
1385,0.013,0.013,0.013,0.013,0.013,,
1386,0.014,0.015,0.015,0.015,0.015,,
1387,0.015,0.015,0.015,0.015,0.015,,
1388,0.015,0.015,0.015,0.015,0.015,,
1389,0.013,0.013,0.013,0.013,0.013,,
1390,0.016,0.016,0.016,0.016,0.016,,
1391,0.016,0.017,0.017,0.017,0.017,,
1392,0.014,0.014,0.014,0.014,0.014,,
1393,0.014,0.015,0.015,0.015,0.015,,
1394,0.015,0.015,0.015,0.015,0.015,,
1395,0.016,0.016,0.016,0.016,0.016,,
1396,0.013,0.013,0.013,0.013,0.013,,
1397,0.011,0.011,0.011,0.011,0.011,,
1398,0.012,0.012,0.012,0.012,0.012,,
1399,0.013,0.013,0.013,0.013,0.013,,
1400,0.013,0.013,0.013,0.013,0.013,,
1401,0.014,0.014,0.014,0.014,0.014,,
1402,0.013,0.013,0.013,0.013,0.013,,
1403,0.012,0.012,0.012,0.012,0.012,,
1404,0.013,0.013,0.013,0.013,0.013,,
1405,0.012,0.012,0.012,0.012,0.012,,
1406,0.014,0.014,0.014,0.014,0.014,,
1407,0.012,0.012,0.012,0.012,0.012,,
1408,0.013,0.013,0.013,0.013,0.013,,
1409,0.013,0.013,0.013,0.013,0.013,,
1410,0.016,0.016,0.016,0.016,0.016,,
1411,0.018,0.019,0.019,0.019,0.019,,
1412,0.013,0.013,0.013,0.013,0.013,,
1413,0.012,0.012,0.012,0.012,0.012,,
1414,0.012,0.012,0.012,0.012,0.012,,
1415,0.012,0.012,0.012,0.012,0.012,,
1416,0.013,0.013,0.013,0.013,0.013,,
1417,0.013,0.013,0.013,0.013,0.013,,
1418,0.013,0.013,0.013,0.013,0.013,,
1419,0.013,0.013,0.013,0.013,0.013,,
1420,0.013,0.013,0.013,0.013,0.013,,
1421,0.014,0.014,0.014,0.014,0.014,,
1422,0.016,0.016,0.016,0.016,0.016,,
1423,0.014,0.014,0.014,0.014,0.014,,
1424,0.016,0.016,0.016,0.016,0.016,,
1425,0.015,0.015,0.015,0.015,0.015,,
1426,0.015,0.015,0.015,0.015,0.015,,
1427,0.014,0.014,0.014,0.014,0.014,,
1428,0.014,0.014,0.014,0.014,0.014,,
1429,0.013,0.013,0.013,0.013,0.013,,
1430,0.015,0.015,0.015,0.015,0.015,,
1431,0.016,0.016,0.016,0.016,0.016,,
1432,0.013,0.013,0.013,0.013,0.013,,
1433,0.012,0.012,0.012,0.012,0.012,,
1434,0.012,0.012,0.012,0.012,0.012,,
1435,0.013,0.013,0.013,0.013,0.013,,
1436,0.012,0.012,0.012,0.012,0.012,,
1437,0.013,0.013,0.013,0.013,0.013,,
1438,0.014,0.014,0.014,0.014,0.014,,
1439,0.015,0.015,0.015,0.015,0.015,,
1440,0.014,0.014,0.014,0.014,0.014,,
1441,0.014,0.014,0.014,0.014,0.014,,
1442,0.019,0.019,0.019,0.019,0.019,,
1443,0.019,0.019,0.019,0.019,0.019,,
1444,0.014,0.014,0.014,0.014,0.014,,
1445,0.013,0.013,0.013,0.013,0.013,,
1446,0.015,0.015,0.015,0.015,0.015,,
1447,0.018,0.018,0.018,0.018,0.018,,
1448,0.019,0.019,0.019,0.019,0.019,,
1449,0.017,0.017,0.017,0.017,0.017,,
1450,0.019,0.019,0.019,0.019,0.019,,
1451,0.021,0.021,0.021,0.021,0.021,,
1452,0.020,0.020,0.020,0.020,0.020,,
1453,0.017,0.017,0.017,0.017,0.017,,
1454,0.017,0.017,0.017,0.017,0.017,,
1455,0.018,0.018,0.018,0.018,0.018,,
1456,0.015,0.015,0.015,0.015,0.015,,
1457,0.016,0.016,0.016,0.016,0.016,,
1458,0.017,0.017,0.017,0.017,0.017,,
1459,0.016,0.016,0.016,0.016,0.016,,
1460,0.015,0.016,0.016,0.016,0.016,,
1461,0.016,0.017,0.017,0.017,0.017,,
1462,0.014,0.014,0.014,0.014,0.014,,
1463,0.014,0.014,0.014,0.014,0.014,,
1464,0.015,0.015,0.015,0.015,0.015,,
1465,0.016,0.016,0.016,0.016,0.016,,
1466,0.017,0.017,0.017,0.017,0.017,,
1467,0.017,0.017,0.017,0.017,0.017,,
1468,0.019,0.019,0.019,0.019,0.019,,
1469,0.018,0.018,0.018,0.018,0.018,,
1470,0.016,0.016,0.016,0.016,0.016,,
1471,0.017,0.017,0.017,0.017,0.017,,
1472,0.017,0.017,0.017,0.017,0.017,,
1473,0.016,0.016,0.016,0.016,0.016,,
1474,0.015,0.015,0.015,0.015,0.015,,
1475,0.016,0.016,0.016,0.016,0.016,,
1476,0.015,0.015,0.015,0.015,0.015,,
1477,0.021,0.021,0.021,0.021,0.021,,
1478,0.023,0.023,0.023,0.023,0.023,,
1479,0.015,0.015,0.015,0.015,0.015,,
1480,0.017,0.017,0.017,0.017,0.017,,
1481,0.016,0.016,0.016,0.016,0.016,,
1482,0.017,0.017,0.017,0.017,0.017,,
1483,0.017,0.017,0.017,0.017,0.017,,
1484,0.018,0.018,0.018,0.018,0.018,,
1485,0.016,0.016,0.016,0.016,0.016,,
1486,0.016,0.016,0.016,0.016,0.016,,
1487,0.018,0.018,0.018,0.018,0.018,,
1488,0.017,0.017,0.017,0.017,0.017,,
1489,0.018,0.019,0.019,0.019,0.019,,
1490,0.019,0.019,0.019,0.019,0.019,,
1491,0.014,0.014,0.014,0.014,0.014,,
1492,0.014,0.014,0.014,0.014,0.014,,
1493,0.015,0.015,0.015,0.015,0.015,,
1494,0.016,0.016,0.016,0.016,0.016,,
1495,0.017,0.017,0.017,0.017,0.017,,
1496,0.017,0.017,0.017,0.017,0.017,,
1497,0.018,0.018,0.018,0.018,0.018,,
1498,0.018,0.018,0.018,0.018,0.018,,
1499,0.017,0.017,0.017,0.017,0.017,,
1500,0.018,0.018,0.018,0.018,0.018,,
1501,0.016,0.016,0.016,0.016,0.016,,
1502,0.015,0.015,0.015,0.015,0.015,,
1503,0.016,0.016,0.016,0.016,0.016,,
1504,0.015,0.015,0.015,0.015,0.015,,
1505,0.015,0.015,0.015,0.015,0.015,,
1506,0.015,0.015,0.015,0.015,0.015,,
1507,0.014,0.014,0.014,0.014,0.014,,
1508,0.014,0.014,0.014,0.014,0.014,,
1509,0.016,0.016,0.016,0.016,0.016,,
1510,0.018,0.018,0.018,0.018,0.018,,
1511,0.015,0.015,0.015,0.015,0.015,,
1512,0.015,0.015,0.015,0.015,0.015,,
1513,0.015,0.015,0.015,0.015,0.015,,
1514,0.015,0.015,0.015,0.015,0.015,,
1515,0.016,0.016,0.016,0.016,0.016,,
1516,0.016,0.016,0.016,0.016,0.016,,
1517,0.018,0.018,0.019,0.019,0.019,,
1518,0.019,0.019,0.019,0.019,0.019,,
1519,0.019,0.019,0.019,0.019,0.019,,
1520,0.018,0.018,0.018,0.018,0.018,,
1521,0.017,0.018,0.018,0.018,0.018,,
1522,0.017,0.018,0.018,0.018,0.018,,
1523,0.016,0.016,0.016,0.016,0.016,,
1524,0.015,0.015,0.015,0.015,0.015,,
1525,0.016,0.016,0.016,0.016,0.016,,
1526,0.015,0.016,0.016,0.016,0.016,,
1527,0.014,0.014,0.014,0.014,0.014,,
1528,0.015,0.016,0.016,0.016,0.016,,
1529,0.015,0.015,0.015,0.015,0.015,,
1530,0.015,0.015,0.015,0.015,0.015,,
1531,0.016,0.016,0.016,0.016,0.016,,
1532,0.015,0.015,0.015,0.017,0.017,,
1533,0.016,0.016,0.016,0.017,0.017,,
1534,0.015,0.015,0.015,0.015,0.015,,
1535,0.015,0.015,0.015,0.015,0.015,,
1536,0.014,0.014,0.014,0.014,0.014,,
1537,0.013,0.013,0.013,0.013,0.013,,
1538,0.015,0.015,0.015,0.015,0.015,,
1539,0.016,0.016,0.016,0.016,0.016,,
1540,0.014,0.014,0.014,0.014,0.014,,
1541,0.015,0.015,0.015,0.015,0.015,,
1542,0.014,0.014,0.014,0.014,0.014,,
1543,0.013,0.013,0.013,0.013,0.013,,
1544,0.014,0.014,0.014,0.014,0.014,,
1545,0.016,0.016,0.016,0.016,0.016,,
1546,0.017,0.017,0.017,0.017,0.017,,
1547,0.017,0.018,0.018,0.018,0.018,,
1548,0.016,0.017,0.017,0.017,0.017,,
1549,0.017,0.017,0.017,0.017,0.017,,
1550,0.018,0.018,0.018,0.018,0.018,,
1551,0.017,0.018,0.018,0.018,0.018,,
1552,0.017,0.017,0.017,0.017,0.017,,
1553,0.014,0.014,0.014,0.014,0.014,,
1554,0.015,0.016,0.016,0.016,0.016,,
1555,0.014,0.014,0.014,0.014,0.014,,
1556,0.014,0.014,0.014,0.014,0.014,,
1557,0.014,0.014,0.014,0.014,0.014,,
1558,0.014,0.014,0.014,0.014,0.014,,
1559,0.014,0.014,0.014,0.014,0.014,,
1560,0.015,0.016,0.016,0.016,0.016,,
1561,0.015,0.015,0.016,0.018,0.018,,
1562,0.013,0.014,0.014,0.015,0.015,,
1563,0.013,0.013,0.013,0.013,0.013,,
1564,0.014,0.014,0.014,0.014,0.014,,
1565,0.014,0.014,0.014,0.014,0.014,,
1566,0.013,0.014,0.014,0.014,0.014,,
1567,0.013,0.013,0.013,0.013,0.013,,
1568,0.013,0.013,0.013,0.013,0.013,,
1569,0.014,0.014,0.014,0.014,0.014,,
1570,0.014,0.014,0.014,0.014,0.014,,
1571,0.013,0.013,0.013,0.013,0.013,,
1572,0.013,0.013,0.013,0.013,0.013,,
1573,0.014,0.014,0.015,0.015,0.015,,
1574,0.015,0.015,0.015,0.015,0.015,,
1575,0.014,0.014,0.014,0.014,0.014,,
1576,0.012,0.013,0.013,0.013,0.013,,
1577,0.014,0.014,0.014,0.014,0.014,,
1578,0.014,0.014,0.014,0.014,0.014,,
1579,0.014,0.014,0.014,0.014,0.014,,
1580,0.013,0.014,0.014,0.014,0.014,,
1581,0.014,0.014,0.014,0.014,0.014,,
1582,0.013,0.013,0.013,0.013,0.013,,
1583,0.013,0.013,0.013,0.013,0.013,,
1584,0.013,0.014,0.014,0.014,0.014,,
1585,0.013,0.013,0.013,0.013,0.013,,
1586,0.014,0.014,0.014,0.014,0.014,,
1587,0.015,0.015,0.015,0.015,0.015,,
1588,0.014,0.015,0.015,0.015,0.015,,
1589,0.014,0.015,0.015,0.015,0.015,,
1590,0.015,0.015,0.016,0.016,0.016,,
1591,0.016,0.016,0.016,0.016,0.016,,
1592,0.014,0.014,0.015,0.015,0.015,,
1593,0.013,0.014,0.014,0.014,0.014,,
1594,0.012,0.012,0.013,0.013,0.013,,
1595,0.014,0.014,0.014,0.014,0.014,,
1596,0.015,0.015,0.015,0.015,0.015,,
1597,0.014,0.015,0.015,0.015,0.015,,
1598,0.014,0.014,0.014,0.014,0.014,,
1599,0.013,0.014,0.014,0.014,0.014,,
1600,0.015,0.015,0.015,0.015,0.015,,
1601,0.016,0.016,0.016,0.016,0.016,,
1602,0.014,0.015,0.015,0.015,0.015,,
1603,0.015,0.015,0.015,0.015,0.015,,
1604,0.014,0.015,0.015,0.015,0.015,,
1605,0.014,0.014,0.014,0.014,0.014,,
1606,0.015,0.016,0.016,0.016,0.016,,
1607,0.023,0.023,0.023,0.023,0.023,,
1608,0.093,0.093,0.093,0.093,0.093,,
1609,0.131,0.131,0.131,0.131,0.131,,
1610,0.053,0.053,0.053,0.053,0.053,,
1611,0.037,0.037,0.037,0.037,0.037,,
1612,0.048,0.048,0.048,0.048,0.048,,
1613,0.020,0.020,0.020,0.020,0.020,,
1614,0.017,0.017,0.017,0.017,0.017,,
1615,0.016,0.016,0.016,0.016,0.016,,
1616,0.015,0.015,0.015,0.015,0.015,,
1617,0.015,0.015,0.015,0.015,0.015,,
1618,0.015,0.015,0.015,0.015,0.015,,
1619,0.014,0.014,0.014,0.014,0.014,,
1620,0.014,0.014,0.014,0.014,0.014,,
1621,0.016,0.016,0.016,0.016,0.016,,
1622,0.020,0.021,0.021,0.021,0.021,,
1623,0.017,0.017,0.017,0.017,0.017,,
1624,0.015,0.015,0.015,0.015,0.015,,
1625,0.014,0.014,0.014,0.014,0.014,,
1626,0.014,0.014,0.014,0.014,0.014,,
1627,0.014,0.014,0.014,0.014,0.014,,
1628,0.014,0.014,0.014,0.014,0.014,,
1629,0.015,0.015,0.015,0.015,0.015,,
1630,0.015,0.015,0.015,0.015,0.015,,
1631,0.014,0.014,0.014,0.014,0.014,,
1632,0.013,0.013,0.013,0.013,0.013,,
1633,0.013,0.013,0.013,0.013,0.013,,
1634,0.014,0.014,0.014,0.014,0.014,,
1635,0.013,0.013,0.013,0.013,0.013,,
1636,0.013,0.013,0.013,0.013,0.013,,
1637,0.014,0.014,0.014,0.014,0.014,,
1638,0.015,0.015,0.015,0.015,0.015,,
1639,0.013,0.013,0.013,0.013,0.013,,
1640,0.013,0.013,0.014,0.014,0.014,,
1641,0.013,0.014,0.014,0.014,0.014,,
1642,0.013,0.013,0.013,0.014,0.014,,
1643,0.013,0.013,0.013,0.014,0.014,,
1644,0.013,0.013,0.013,0.013,0.013,,
1645,0.012,0.012,0.012,0.012,0.012,,
1646,0.012,0.012,0.012,0.012,0.012,,
1647,0.011,0.011,0.011,0.011,0.011,,
1648,0.013,0.013,0.013,0.013,0.013,,
1649,0.013,0.013,0.013,0.015,0.015,,
1650,0.012,0.012,0.012,0.013,0.013,,
1651,0.012,0.012,0.012,0.012,0.012,,
1652,0.014,0.014,0.014,0.014,0.014,,
1653,0.014,0.014,0.014,0.014,0.014,,
1654,0.013,0.013,0.013,0.013,0.013,,
1655,0.013,0.013,0.013,0.013,0.013,,
1656,0.014,0.014,0.014,0.014,0.014,,
1657,0.013,0.013,0.013,0.013,0.013,,
1658,0.013,0.013,0.013,0.013,0.013,,
1659,0.015,0.015,0.015,0.015,0.015,,
1660,0.014,0.014,0.014,0.014,0.014,,
1661,0.012,0.012,0.012,0.012,0.012,,
1662,0.013,0.013,0.013,0.013,0.013,,
1663,0.012,0.012,0.013,0.013,0.013,,
1664,0.013,0.013,0.013,0.013,0.013,,
1665,0.013,0.013,0.013,0.013,0.013,,
1666,0.012,0.012,0.012,0.012,0.012,,
1667,0.011,0.011,0.011,0.011,0.011,,
1668,0.012,0.012,0.012,0.012,0.012,,
1669,0.013,0.013,0.013,0.013,0.013,,
1670,0.013,0.013,0.013,0.013,0.013,,
1671,0.012,0.012,0.012,0.012,0.012,,
1672,0.012,0.012,0.012,0.012,0.012,,
1673,0.013,0.013,0.013,0.013,0.013,,
1674,0.013,0.013,0.013,0.013,0.013,,
1675,0.014,0.015,0.015,0.015,0.015,,
1676,0.013,0.013,0.014,0.014,0.014,,
1677,0.012,0.013,0.013,0.013,0.013,,
1678,0.015,0.015,0.015,0.015,0.015,,
1679,0.014,0.014,0.014,0.015,0.015,,
1680,0.015,0.015,0.015,0.016,0.016,,
1681,0.016,0.016,0.016,0.016,0.016,,
1682,0.014,0.014,0.014,0.014,0.014,,
1683,0.013,0.013,0.013,0.013,0.013,,
1684,0.013,0.013,0.013,0.013,0.013,,
1685,0.013,0.013,0.013,0.013,0.013,,
1686,0.013,0.013,0.013,0.013,0.013,,
1687,0.013,0.013,0.013,0.013,0.013,,
1688,0.014,0.014,0.014,0.014,0.014,,
1689,0.014,0.014,0.014,0.014,0.014,,
1690,0.014,0.014,0.014,0.014,0.014,,
1691,0.013,0.013,0.013,0.013,0.013,,
1692,0.016,0.017,0.017,0.017,0.017,,
1693,0.017,0.017,0.018,0.018,0.018,,
1694,0.014,0.014,0.014,0.014,0.014,,
1695,0.013,0.013,0.013,0.013,0.013,,
1696,0.013,0.013,0.013,0.013,0.013,,
1697,0.013,0.013,0.013,0.013,0.013,,
1698,0.013,0.013,0.013,0.013,0.013,,
1699,0.013,0.013,0.013,0.013,0.013,,
1700,0.013,0.013,0.013,0.013,0.013,,
1701,0.014,0.014,0.014,0.014,0.014,,
1702,0.014,0.014,0.014,0.014,0.014,,
1703,0.014,0.014,0.014,0.014,0.014,,
1704,0.013,0.013,0.013,0.013,0.013,,
1705,0.014,0.014,0.014,0.014,0.014,,
1706,0.013,0.013,0.014,0.014,0.014,,
1707,0.013,0.013,0.013,0.013,0.013,,
1708,0.013,0.013,0.013,0.013,0.013,,
1709,0.014,0.014,0.014,0.014,0.014,,
1710,0.013,0.014,0.014,0.014,0.014,,
1711,0.013,0.013,0.013,0.013,0.013,,
1712,0.014,0.014,0.014,0.014,0.014,,
1713,0.013,0.013,0.014,0.014,0.014,,
1714,0.013,0.013,0.013,0.013,0.013,,
1715,0.013,0.013,0.013,0.013,0.013,,
1716,0.012,0.012,0.012,0.012,0.012,,
1717,0.013,0.013,0.013,0.013,0.013,,
1718,0.013,0.014,0.014,0.014,0.014,,
1719,0.014,0.014,0.014,0.014,0.014,,
1720,0.014,0.014,0.014,0.014,0.014,,
1721,0.013,0.013,0.013,0.013,0.013,,
1722,0.013,0.013,0.013,0.013,0.013,,
1723,0.013,0.013,0.013,0.013,0.013,,
1724,0.012,0.012,0.013,0.013,0.013,,
1725,0.012,0.013,0.013,0.013,0.013,,
1726,0.014,0.014,0.014,0.014,0.014,,
1727,0.014,0.014,0.014,0.014,0.014,,
1728,0.013,0.013,0.013,0.013,0.013,,
1729,0.013,0.013,0.013,0.013,0.013,,
1730,0.012,0.012,0.012,0.012,0.012,,
1731,0.012,0.012,0.012,0.012,0.012,,
1732,0.012,0.012,0.012,0.012,0.012,,
1733,0.013,0.013,0.013,0.013,0.013,,
1734,0.013,0.013,0.013,0.013,0.013,,
1735,0.012,0.012,0.012,0.012,0.012,,
1736,0.014,0.014,0.014,0.014,0.014,,
1737,0.015,0.015,0.015,0.015,0.015,,
1738,0.013,0.013,0.013,0.013,0.013,,
1739,0.013,0.013,0.013,0.013,0.013,,
1740,0.014,0.014,0.014,0.014,0.014,,
1741,0.014,0.014,0.015,0.015,0.015,,
1742,0.013,0.014,0.014,0.014,0.014,,
1743,0.012,0.012,0.012,0.012,0.012,,
1744,0.012,0.012,0.012,0.012,0.012,,
1745,0.012,0.012,0.012,0.012,0.012,,
1746,0.013,0.013,0.013,0.013,0.013,,
1747,0.012,0.012,0.012,0.012,0.012,,
